,id,click,hour,search_engine_type,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,product_type,C20,advertiser_type
34292910,1.5340473273222732e+19,0,14102911,1005,1,7dd19f44,9690165f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,50329e80,d7fe30a4,1,0,20251,320,50,2323,0,687,100081,48
31436994,1.48009876858321e+19,0,14102818,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8717953a,d787e91b,1,0,22749,320,50,2638,2,35,100188,23
22913198,1.4341701221518993e+19,0,14102616,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4c0e8ee2,1f0bc64f,1,0,20108,320,50,2299,2,1327,-1,52
2314662,1.3007140463108293e+19,0,14102111,1010,1,85f751fd,c4e18dd6,50e219e0,8486dd4e,7801e8d9,0f2161f8,4369e636,cc87de99,34d5fa08,4,0,19251,320,50,2201,3,35,-1,43
16009770,3.114268871448077e+18,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84a0a7fb,1aa0e912,1,0,15708,320,50,1722,0,35,-1,79
33148946,1.2953642260166793e+19,0,14102905,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,e78497bd,af7e67b8,18087afc,1,3,23222,320,50,2676,0,35,100176,221
25920131,7.915070951211148e+18,0,14102715,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,14bffa03,a5bce124,1,0,6393,320,50,547,3,47,100084,23
23216486,7.436180081608398e+18,0,14102617,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,82a1235e,1f0bc64f,1,0,22554,320,50,1863,3,39,-1,23
40018867,9.717787447054082e+18,0,14103019,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f29d4e2e,5096d134,1,0,22676,320,50,2616,0,35,-1,51
34721583,4.233563533568735e+18,0,14102913,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,a99f214a,6aa11226,5096d134,1,0,22813,320,50,2647,2,35,100148,23
33376281,7.244412625762638e+18,0,14102906,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f47f4945,8a4875bd,1,0,6563,320,50,572,2,39,-1,32
12451991,1.1689728021129419e+19,0,14102317,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,60c513cc,68b6db2c,1,0,19771,320,50,2227,0,679,-1,48
2020974,5.561891190693523e+18,0,14102109,1005,0,85f751fd,c4e18dd6,50e219e0,6bcecbce,2347f47a,cef3e649,a99f214a,7ce53b8d,2891f384,1,0,21751,320,50,2505,0,161,100176,17
35717491,1.4526413789505692e+19,0,14102919,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8eaa7c48,80b1a1d2,1,0,21678,320,50,2495,2,167,-1,23
9108279,7.016797292480255e+18,0,14102220,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,40cb781d,779d90c2,1,0,15699,320,50,1722,0,35,-1,79
28107258,1.184301412537528e+18,0,14102807,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,06092fee,711ee120,1,0,20108,320,50,2299,2,1327,100084,52
9886672,1.8244804409133541e+19,1,14102303,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,16536677,7a2056c1,be6db1d7,1,0,1037,320,50,178,3,1327,100148,15
10457457,8.233903878892553e+18,0,14102305,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,21028373,12a1ed79,1c6a881d,1,2,22094,320,50,2544,0,35,-1,110
36677273,1.328150937115811e+19,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,28f05a44,2347f47a,cef3e649,a99f214a,c127211c,d1b0c050,1,0,23804,320,50,2726,3,803,100195,229
33148361,1.2882807003659616e+19,0,14102905,1005,0,10301373,975222bd,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d4e7af07,8a4875bd,1,0,21875,320,50,2526,0,167,-1,221
11666659,9.04546585130089e+18,0,14102312,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,500ee2a5,816484ae,1,0,22161,320,50,2548,3,937,100155,61
32417575,1.6731912435129094e+19,0,14102900,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,72547bfa,6332421a,1,0,22106,320,50,2545,0,167,-1,221
17429832,6.909943643120276e+18,0,14102508,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,d634051c,f9645f7f,ecb851b2,4,3,15701,320,50,1722,0,35,-1,79
30180894,1.1939122194917708e+19,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,ddb4a7bd,e569428e,0eb711ec,1,0,22554,320,50,1863,3,39,-1,23
25747284,1.3745636411800703e+19,0,14102714,1005,0,fe68d958,6362fbcd,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,5db079b5,1,2,15701,320,50,1722,0,35,-1,79
5758189,5.133288801433284e+18,0,14102208,1005,1,8fbe746d,35dc24d8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4684db89,6e1e2240,1,0,19950,320,50,1800,3,167,100075,23
34387550,8.487508623456093e+18,0,14102911,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c33ff341,981edffc,1,0,21191,320,50,2424,1,175,100190,71
3774330,1.2254930274175812e+19,0,14102120,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,7ad841bb,2891f384,1,0,18987,320,50,2158,3,291,100189,61
9066062,2.1707918923966766e+18,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,f4d23e68,ff45768c,81892725,1,0,17017,320,50,1873,3,39,-1,23
37762008,1.3966882801603355e+19,0,14103009,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,28cf6142,9741edd6,1,0,19772,320,50,2227,0,935,100075,48
20776318,1.5530731334438982e+19,0,14102606,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,290d0ea4,daa861e9,1,0,19772,320,50,2227,0,679,100077,48
3352984,1.3664509042209364e+19,0,14102117,1005,1,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3e4012eb,8a4875bd,1,0,20633,320,50,2374,3,39,100119,23
26930792,1.3995628943553206e+19,0,14102722,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,95103fce,d2d6fcfd,1,0,20633,320,50,2374,3,39,-1,23
29181093,1.048522421617318e+19,0,14102811,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c4e1568d,70e51edb,1,0,22683,320,50,2528,0,39,100075,221
26145112,1.2301268815313517e+19,0,14102717,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,1dbbc936,2692a96a,1,3,21191,320,50,2424,1,161,100189,71
9236087,7.077812599972466e+18,0,14102221,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,841a37aa,be74e6fe,1,0,4687,320,50,423,2,39,-1,32
19337997,8.54216622212993e+18,0,14102517,1005,0,4d1bf758,92c9e92d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8e924e31,9ea0eb04,1,0,20345,300,250,2331,2,39,-1,23
18272325,1.35426743342422e+19,0,14102513,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,904a803e,d42e625d,1,0,16615,320,50,1863,3,39,-1,23
22444291,1.1756959236821747e+17,0,14102614,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d3e09384,8a4875bd,1,0,20009,320,50,2283,0,163,-1,95
39959253,2.381185103878153e+18,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,116e4cf3,aaffed8f,1,0,23866,320,50,2736,0,33,100170,246
35473507,1.909674970649596e+18,0,14102917,1005,0,4d933a39,de0f0f82,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,08a1af5d,ecb851b2,1,0,17239,320,50,1973,3,39,-1,23
25101539,3.0727430673527844e+18,0,14102709,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ccfc097b,6332421a,1,0,20108,320,50,2299,2,1327,-1,52
39166668,1.4405720854007619e+18,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,aea8f688,6809a723,5347522c,1,2,18987,320,50,2158,3,291,100189,61
25423619,1.391784893917344e+19,0,14102712,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,50ca1e27,d8cfb063,1,0,22685,320,50,2619,1,163,100055,71
17943095,3.8316377455132396e+18,1,14102511,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,702026dc,6e1e2240,1,0,16208,320,50,1800,3,167,100077,23
29692886,9.349760189576303e+18,0,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,ea08d8ea,ab7af0af,1,2,23224,320,50,2676,0,35,100176,221
21351645,1.5513428178813209e+19,0,14102609,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,003aa530,f880fdf1,3bd9e8e7,1,0,20632,320,50,2374,3,39,-1,23
1363283,4.99960580183252e+18,0,14102106,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d063e92c,6afc734f,1,0,20093,300,250,2295,2,35,100081,23
3275282,6.182473958921224e+18,0,14102116,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,beef9b28,9c7b6730,1,0,21732,320,50,2502,0,35,-1,221
10244374,9.77348076706821e+18,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,001007fa,f58039a1,00b1f3a7,1,3,452,320,50,122,3,1327,-1,15
27660299,4.0285363079703977e+18,1,14102804,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9789232f,575d0d2a,1,0,17262,320,50,1872,3,39,-1,23
3747404,8.377230106488615e+18,0,14102119,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,2bb4af67,3bb1ddd7,1,0,19733,320,50,2260,0,171,100156,91
3315662,1.0066985996092388e+18,0,14102117,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b2a41212,3e7932d7,1,0,19950,320,50,1800,3,167,100074,23
11037092,1.2118777887351683e+19,1,14102309,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,17e420f3,86030d43,1,0,20251,320,50,2323,0,687,100081,48
10365503,1.8324844093745465e+19,0,14102305,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bf263781,ecb851b2,1,0,22105,320,50,2545,0,35,-1,221
6952628,2.564464074139099e+18,1,14102211,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,5db079b5,1,2,21827,320,50,2522,0,35,-1,221
30628764,1.620963162658206e+19,0,14102815,1002,0,085baac9,e4613d67,50e219e0,ecad2386,7801e8d9,07d7df22,44e880f3,1dfc58f7,37d3900c,0,0,23438,320,50,2684,2,291,-1,52
39542504,9.434998867404155e+18,1,14103016,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,24a4c2b8,c6263d8a,1,0,20108,320,50,2299,2,1327,-1,52
20376219,7.170329774332028e+18,0,14102603,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0c0fa94,d787e91b,1,0,16615,320,50,1863,3,39,-1,23
28864487,7.471383495962963e+18,0,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,41d703ea,2347f47a,8ded1f7a,68c98e87,6db318b4,1f0bc64f,1,0,20633,320,50,2374,3,39,-1,23
31104985,1.094807714494135e+19,0,14102817,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0c2cafeb,a0f5f879,1,0,8330,320,50,761,3,175,-1,23
5451879,3.864137951145597e+17,0,14102207,1005,0,4a02380f,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fa878412,d787e91b,1,0,21790,320,50,2513,3,35,-1,68
29144143,8.137706228544857e+18,0,14102810,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,66761dfd,4ea23a13,1,0,22685,320,50,2619,1,163,100055,71
32916947,6.519606198183143e+18,1,14102903,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b85c101,ecb851b2,1,0,22832,320,50,2647,2,35,100148,23
12670294,1.8028430547249674e+19,0,14102318,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,5d6edfee,a01fc314,a12e847c,0,0,6990,320,50,613,2,39,100233,32
39332630,9.628281295328592e+18,0,14103015,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,17dd0503,4ea23a13,1,0,18094,320,50,2060,3,39,-1,23
16130851,1.101458016999668e+19,0,14102417,1005,1,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b7df3193,24f6b932,1,0,20008,320,50,2283,0,163,-1,95
34349838,4.5891803798343e+17,0,14102911,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e25dfae2,6ac9eb05,1,0,19771,320,50,2227,0,935,100077,48
40250679,1.1060539293938004e+19,0,14103022,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,1ac00b52,76a16521,99bc04c2,1,2,23635,320,50,2708,2,39,-1,23
34014409,9.790016956951316e+18,0,14102909,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c7ce4446,ff5cbc87,1,0,19772,320,50,2227,0,935,100077,48
14472343,1.3325870518792161e+19,0,14102408,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0d4f4ea4,8a4875bd,1,0,22258,320,50,2545,0,39,-1,221
19364531,1.0751879716388104e+19,0,14102518,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,3ad229d8,6715887e,1,0,4687,320,50,423,2,39,100148,32
40146741,1.2211776945667168e+19,0,14103021,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,d574e857,1f0bc64f,1,0,23160,320,50,2667,0,47,-1,221
38865966,1.127456100120436e+19,1,14103014,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,6541b8dd,4ea23a13,1,0,23161,320,50,2667,0,47,-1,221
29597800,3.535321133471245e+18,0,14102812,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,0fa944d4,41a667f7,2d81c3ad,5,0,15708,320,50,1722,0,35,-1,79
37880773,7.448124660171934e+18,1,14103009,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,615aea6a,389f635f,aaffed8f,1,3,20633,320,50,2374,3,39,-1,23
26162043,1.3475343809732942e+19,0,14102717,1005,1,dfc6489e,37cbd557,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8eac5a42,76dc4769,1,0,8330,320,50,761,3,175,100075,23
33379034,7.570591448096956e+18,0,14102906,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,bde9f644,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
33598008,7.75555980621473e+18,0,14102907,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fe388eda,375c3d47,1,0,23161,320,50,2667,0,35,-1,221
7415870,5.163060758881222e+18,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a4db51b9,d9b5648e,0f2161f8,a99f214a,7d4d189b,72a00661,1,0,20277,320,50,2281,3,47,100182,42
18533166,1.5037301661424345e+19,0,14102514,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,720c6794,84ebbcd4,1,0,4687,320,50,423,2,39,100148,32
29649982,6.728204047686832e+18,0,14102812,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9ed2f729,ff065cf0,1,2,16208,320,50,1800,3,167,-1,23
14891997,6.207556845314394e+18,0,14102410,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,711ee120,1,0,22259,320,50,2545,0,167,-1,221
1774720,3.853897093679622e+18,0,14102108,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,92a951dc,d787e91b,1,0,19771,320,50,2227,0,687,-1,48
35369888,7.938533685902853e+18,0,14102916,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,8da06a1a,61f7d93f,fce66524,1,0,22832,320,50,2647,2,35,100148,23
10990414,8.331834569135146e+18,0,14102308,1002,0,10a74e5b,0d343541,50e219e0,ecad2386,7801e8d9,07d7df22,3461ed7a,53bc5475,0e033e7f,0,0,19998,216,36,2281,3,47,100182,42
11200935,1.0216097341064374e+19,0,14102310,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a345e153,428bcb95,1,0,17037,320,50,1934,2,39,-1,16
197625,2.8998551606446633e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1b85c7d1,edead9f4,1,0,15702,320,50,1722,0,35,-1,79
23417453,1.2638105502003497e+19,0,14102619,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f0146939,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
29621133,4.952845281566077e+18,0,14102812,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,9b77e315,3b8a40fe,1f0bc64f,1,0,23222,320,50,2676,0,35,-1,221
19366392,1.0907280735058563e+19,0,14102518,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,08b2b64d,ecb851b2,1,0,19950,320,50,1800,3,167,100077,23
24084555,9.236032623318622e+18,0,14102702,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,5db079b5,1,2,6392,320,50,547,3,47,-1,23
25689663,6.718246164696545e+18,0,14102713,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4f6cdbf4,24f6b932,1,0,17653,300,250,1994,2,39,-1,33
3791655,1.482556740609933e+19,0,14102120,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,4641a2b6,96a7c171,1,0,18987,320,50,2158,3,291,-1,61
7363296,3.0274546020270684e+18,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,cd2bf72e,31f63ca2,1,0,21768,320,50,2506,0,35,-1,157
2377776,2.373808863298514e+18,0,14102111,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,10947f88,a0f5f879,1,0,16208,320,50,1800,3,167,100075,23
34651957,1.4892803872122302e+19,1,14102913,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2e68e920,36d749e5,1,0,17753,320,50,1993,2,1063,-1,33
1507022,1.570599724025751e+19,0,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,15dae25f,2b580930,1,0,19251,320,50,2201,3,35,-1,43
13850672,3.0667060623728845e+18,0,14102404,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,730c442b,66d46f3d,1,0,20969,320,50,2372,0,813,-1,46
37297560,1.8296460776409027e+19,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,bafaa262,c8aaa4a8,1,0,23804,320,50,2726,3,803,-1,229
35326157,3.835756778542979e+18,0,14102916,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ad0e1b87,6f21a189,1,0,20213,320,50,2316,0,167,100077,16
36371295,6.822409981390695e+18,1,14103001,1002,0,ec6898f1,08ebf0db,50e219e0,ecad2386,7801e8d9,07d7df22,ce403958,4227f8cd,373ecbe6,0,0,21789,320,50,2512,2,291,-1,52
6199495,6.240675985573916e+18,0,14102209,1002,0,48c42b43,de0f0f82,50e219e0,ecad2386,7801e8d9,07d7df22,2a3e02de,17ed5bdc,072c9f1e,0,0,20366,320,50,2333,0,39,-1,157
38975824,1.8307766725947908e+19,0,14103014,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7be0fefb,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
25439955,1.5532468047398603e+19,1,14102712,1002,0,2004e0e6,90b9fab0,50e219e0,ecad2386,7801e8d9,07d7df22,251d7b8f,4c248183,9ec31e54,0,0,21789,320,50,2512,2,291,-1,52
6118453,3.2253855019313265e+18,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,ffda3788,9a233deb,1,0,21768,320,50,2506,0,35,-1,157
39495710,5.735227593529069e+18,0,14103016,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,012d1852,be6db1d7,1,0,22681,320,50,2528,0,167,100079,221
36512622,1.3466283892773382e+19,0,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,991317ae,ee8968ff,6d44e29a,1,0,18574,320,50,2104,3,1831,-1,171
25254980,8.195887093743098e+18,0,14102710,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,d004c197,b96d0cb8,fdfa8fcd,4,0,15707,320,50,1722,0,35,100083,79
28061829,8.046238297954604e+18,0,14102806,1002,0,85f751fd,c4e18dd6,50e219e0,c0d05ade,7801e8d9,07d7df22,5ff557fe,41b3c0c3,7f6ea9ac,0,0,381,300,50,112,3,1319,-1,15
36049470,1.5169255315106679e+19,0,14102922,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fa866d9b,d6e0e6ff,1,0,22832,320,50,2647,2,35,100148,23
27772277,1.5482430958364613e+19,0,14102805,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,009a7861,5b799d60,1,0,22267,320,50,2566,3,815,100156,42
15117722,1.4974563229936708e+19,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,0de899b2,2692a96a,1,3,21191,320,50,2424,1,161,100191,71
39749072,1.2266772774053558e+19,1,14103018,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,1f0bc64f,1,0,22104,320,50,2545,0,431,-1,221
5125283,1.553887080090854e+19,0,14102206,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,85fd459c,aaffed8f,1,0,21760,320,50,2502,0,35,-1,221
39324488,9.044940356459684e+18,0,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,f6796450,e45c0c27,1,3,23221,320,50,2676,0,299,100176,221
28637932,1.2612772653003893e+19,0,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,d6c5db0a,404fcb82,b6443086,1,0,15707,320,50,1722,0,35,100084,79
37781232,1.5615931413644728e+19,0,14103009,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,299b70ae,a5bce124,1,0,22254,320,50,2545,0,431,-1,221
7498424,8.519059583425693e+18,0,14102212,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,07c159dc,5ff9dedd,1,0,21877,320,50,2526,0,35,100075,221
23602067,7.476125246089213e+18,0,14102620,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,f72f499a,b0070d9a,3bc980aa,1,0,20633,320,50,2374,3,39,-1,23
23558396,1.6934602893873293e+19,0,14102620,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,f5523fbb,36b67a2a,1,0,22516,320,50,2597,1,167,100004,71
22772437,2.947095640439492e+18,0,14102615,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,0ea10509,c5834fed,cd5b1559,1,2,17016,320,50,1873,3,39,-1,23
33529764,2.7845995555041183e+18,0,14102907,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,a5bce124,1,0,17753,320,50,1993,2,1063,-1,33
13516625,1.1208475430245755e+19,0,14102402,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,264fc237,5db079b5,1,2,15701,320,50,1722,0,35,100084,79
2198052,2.986312094300213e+18,0,14102110,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,430692a7,6332421a,1,0,6616,320,50,576,2,35,-1,32
23566750,1.8321812409824623e+19,0,14102620,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,57af7cf6,b020f8d0,1,0,16859,320,50,1887,3,39,-1,23
8276376,1.4271508254832038e+19,0,14102216,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,8e45de2a,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
34115642,1.7338390138653741e+19,0,14102910,1005,1,ce3307ec,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,3bb1ddd7,1,0,23626,320,50,2707,3,937,100156,61
37913707,1.021798073053716e+19,0,14103010,1002,0,c68ab749,98457e27,50e219e0,ecad2386,7801e8d9,07d7df22,0d823eb6,e2c8780f,43e7b962,0,0,6365,300,50,544,3,39,100075,23
8933392,4.660516134289279e+18,0,14102219,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e3b079ed,1aa0e912,1,0,15699,320,50,1722,0,35,-1,79
